"","type","estimate","std.error","conf.low","conf.high","point.conf.low","point.conf.high","nobs","ngroup","ntime","control.group","est.method","group","outcome","point_crit","simult_crit","pval"
"1","simple",-68.4401749865538,28.0140773890767,-26.8925053536314,82.9206601317848,-26.8925053536314,82.9206601317848,45,5,20,"notyettreated","reg",NA,"rate_total_cannabis_1899",-1.4830996950527,-1.4830996950527,0.0145631673726105
