"","type","term","event.time","estimate","std.error","conf.low","conf.high","point.conf.low","point.conf.high","nobs","ngroup","ntime","control.group","est.method","group","outcome","point_crit","simult_crit"
"1","dynamic","ATT(-18)",-18,-42.7744711005275,25.9041333063467,-107.270986187316,21.7220439862608,-93.5456394316915,7.99669723063636,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"2","dynamic","ATT(-17)",-17,19.0594058972035,110.375335697153,-255.754826249161,293.873638043568,-197.272276850734,235.391088645141,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"3","dynamic","ATT(-16)",-16,-37.7818584584458,129.611788151457,-360.491309922237,284.927593005345,-291.816295207137,216.252578290245,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"4","dynamic","ATT(-15)",-15,-617.477968693886,375.341593718199,-1552.00932226802,317.053384880249,-1353.13397428142,118.178036893649,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"5","dynamic","ATT(-14)",-14,-264.463857164531,118.932491015799,-560.583828073978,31.656113744915,-497.567256147131,-31.3604581819317,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"6","dynamic","ATT(-13)",-13,-242.725637165014,121.638427921785,-545.582891982665,60.1316176526365,-481.132575027784,-4.31869930224411,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"7","dynamic","ATT(-12)",-12,-189.923482481268,137.381302680731,-531.977592387332,152.130627424795,-459.185887884698,79.3389229221611,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"8","dynamic","ATT(-11)",-11,-164.647975704062,113.209529847944,-446.518828646948,117.222877238824,-386.534576912745,57.2386255046208,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"9","dynamic","ATT(-10)",-10,-74.4783849276347,81.1011248742113,-276.405230429295,127.448460574025,-233.433668786774,84.4768989315048,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"10","dynamic","ATT(-9)",-9,-52.8523696625493,59.1560123963886,-200.139931878079,94.4351925529805,-168.796023428476,63.0912841033773,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"11","dynamic","ATT(-8)",-8,-46.1289692832141,54.1575273890557,-180.971225575015,88.7132870085871,-152.275772457505,60.0178338910766,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"12","dynamic","ATT(-7)",-7,-53.5146966810343,45.5269947180612,-166.868518133542,59.8391247714729,-142.74596665278,35.7165732907109,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"13","dynamic","ATT(-6)",-6,-60.8143375075177,31.2435644472247,-138.605051518465,16.9763765034298,-122.050598572734,0.421923557698889,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"14","dynamic","ATT(-5)",-5,-77.5646852113917,40.8571670869376,-179.29149700094,24.1621265781568,-157.643261212125,2.51389078934122,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"15","dynamic","ATT(-4)",-4,-59.9603011530026,27.6780553641655,-128.873555044052,8.95295273804694,-114.208292828873,-5.71230947713264,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"16","dynamic","ATT(-3)",-3,-52.4018938309564,74.7613248009111,-238.54380623954,133.740018577627,-198.931397877243,94.1276102153305,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"17","dynamic","ATT(-2)",-2,-41.4252288808291,17.9622810209017,-86.1479962923864,3.2975385307283,-76.6306527619838,-6.21980499967437,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"18","dynamic","ATT(-1)",-1,0,NA,NA,NA,NA,NA,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",NA,NA
"19","dynamic","ATT(0)",0,-2.64958273425383,10.1617967446223,-27.9505827444657,22.651417275958,-22.5663383719298,17.2671729034222,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"20","dynamic","ATT(1)",1,-5.53238997044695,18.7921635492727,-52.3214118433426,41.2566319024487,-42.3643537186078,31.2995737777139,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"21","dynamic","ATT(2)",2,15.7941433149245,23.1501685989252,-41.8455074946416,73.4337941244907,-29.579353374999,61.167640004848,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"22","dynamic","ATT(3)",3,34.9612249155062,22.8300300343323,-21.8813399033054,91.8037897343177,-9.78481171775292,79.7072615487653,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"23","dynamic","ATT(4)",4,24.8196158740032,90.4836137707781,-200.467896804303,250.10712855231,-152.525008307754,202.164240055761,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"24","dynamic","ATT(5)",5,-5.23995103269824,124.852258133622,-316.099050432167,305.619148366771,-249.945880363094,239.465978297698,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"25","dynamic","ATT(6)",6,30.2787635319229,124.165288220924,-278.869907465465,339.427434529311,-213.080729511124,273.63825657497,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
"26","dynamic","ATT(7)",7,-19.3035629201813,121.975706676126,-323.000579640325,284.393453799963,-258.371554994209,219.764429153847,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.95996398454005,2.48981559521956
