"","type","estimate","std.error","conf.low","conf.high","point.conf.low","point.conf.high","nobs","ngroup","ntime","control.group","est.method","group","outcome","point_crit","simult_crit","pval"
"1","simple",26.9800157334564,52.3023034720122,-50.2083276416159,154.81293458564,-50.2083276416159,154.81293458564,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.47581154654837,1.47581154654837,0.605960880775434
