"","type","term","event.time","estimate","std.error","conf.low","conf.high","point.conf.low","point.conf.high","nobs","ngroup","ntime","control.group","est.method","group","outcome","point_crit","simult_crit"
"1","dynamic","ATT(-18)",-18,66.0222463442801,18.4554235072271,22.0365280038943,110.007964684666,29.8502809506811,102.194211737879,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"2","dynamic","ATT(-17)",-17,69.5520081003924,21.2735025519682,18.8498234012484,120.254192799536,27.8567092735138,111.247306927271,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"3","dynamic","ATT(-16)",-16,61.2327601457491,15.7960653191838,23.5852209416841,98.8802993498142,30.2730410227066,92.1924792687916,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"4","dynamic","ATT(-15)",-15,48.7032463423534,15.3567710490453,12.1026987734188,85.3037939112879,18.6045281673972,78.8019645173096,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"5","dynamic","ATT(-14)",-14,53.6633802218355,18.1344321378098,10.4426963960657,96.8840640476053,18.1205463516426,89.2062140920284,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"6","dynamic","ATT(-13)",-13,85.528420173446,37.1072712205494,-2.91116397634218,173.968004323234,12.7995050166095,158.257335330283,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"7","dynamic","ATT(-12)",-12,105.1844949178,32.8255422470979,26.9497659728978,183.419223862701,40.8476143404898,169.521375495109,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"8","dynamic","ATT(-11)",-11,146.7420755124,49.6070650190297,28.5111181590895,264.97303286571,49.5140146963647,243.970136328435,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"9","dynamic","ATT(-10)",-10,107.686392231533,29.6862889561903,36.9336000191543,178.439184443912,49.5023350427511,165.870449420316,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"10","dynamic","ATT(-9)",-9,72.8837998851476,13.2350535661902,41.3400459228291,104.427553847466,46.9435715619564,98.8240282083387,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"11","dynamic","ATT(-8)",-8,18.1362601114937,27.3627603094856,-47.0787520239474,83.3512722469348,-35.4937646127001,71.7662848356875,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"12","dynamic","ATT(-7)",-7,-9.50599554667926,39.8323906229211,-104.440490768527,85.4284996751688,-87.5760465857356,68.5640554923771,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"13","dynamic","ATT(-6)",-6,8.93160309166896,20.4405004878937,-39.7852468275393,57.6484530108772,-31.1310416905761,48.994247873914,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"14","dynamic","ATT(-5)",-5,-15.9217871660428,21.5597996304463,-67.3063177702092,35.4627434381236,-58.1782179556174,26.3346436235319,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"15","dynamic","ATT(-4)",-4,-5.0024753805767,15.5121971800937,-41.9734576902991,31.9685069291457,-35.4058231746441,25.4008724134907,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"16","dynamic","ATT(-3)",-3,2.09754603283166,46.2140937462295,-108.046776045814,112.241868111478,-88.4804132879359,92.6755053535992,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"17","dynamic","ATT(-2)",-2,46.6096453935448,14.2213252399867,12.715261653821,80.5040291332686,18.7363601107404,74.4829306763492,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"18","dynamic","ATT(-1)",-1,0,NA,NA,NA,NA,NA,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",NA,NA
"19","dynamic","ATT(0)",0,16.7720220573577,17.7735193090278,-25.5884804766623,59.1325245913776,-18.063435666864,51.6074797815794,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"20","dynamic","ATT(1)",1,-7.99018865019536,14.3899541825573,-42.2864740406205,26.3060967402297,-36.1939805871891,20.2136032867984,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"21","dynamic","ATT(2)",2,17.0903226822856,18.2480959022289,-26.4012615823328,60.581906946904,-18.6752880725159,52.8559334370871,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"22","dynamic","ATT(3)",3,26.6106870648306,23.927243522366,-30.416288979608,83.6376631092692,-20.285848488326,73.5072226179871,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"23","dynamic","ATT(4)",4,16.5017995028996,61.4358657701874,-129.921320329978,162.924919335777,-103.910284765705,136.913883771504,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"24","dynamic","ATT(5)",5,-15.8504742320904,78.595392951058,-203.170738968546,171.469790504365,-169.894613766937,138.193665302756,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"25","dynamic","ATT(6)",6,-19.6569266878811,28.8914845473191,-88.5154224702368,49.2015690944746,-76.283195860522,36.9693424847598,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
"26","dynamic","ATT(7)",7,-25.4149223130739,146.212925454754,-373.891377175144,323.061532548996,-311.986990278631,261.157145652483,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.95996398454005,2.38334917229946
