"","type","estimate","std.error","conf.low","conf.high","point.conf.low","point.conf.high","nobs","ngroup","ntime","control.group","est.method","group","outcome","point_crit","simult_crit","pval"
"1","simple",-1.38644787811893,3.64101626970406,-3.49524448604028,10.7772770254484,-3.49524448604028,10.7772770254484,45,5,20,"notyettreated","reg",NA,"rate_total_violent_1899",0.579178023857814,0.579178023857814,0.703362077614869
