"","type","estimate","std.error","conf.low","conf.high","point.conf.low","point.conf.high","nobs","ngroup","ntime","control.group","est.method","group","outcome","point_crit","simult_crit","pval"
"1","simple",-5.56719005794933,8.7593675148403,-8.4086773415968,25.9274123712774,-8.4086773415968,25.9274123712774,45,5,20,"notyettreated","reg",NA,"rate_total_synth_narc_1899",0.324394116222816,0.324394116222816,0.525056814080234
