"","type","estimate","std.error","conf.low","conf.high","point.conf.low","point.conf.high","nobs","ngroup","ntime","control.group","est.method","group","outcome","point_crit","simult_crit","pval"
"1","simple",18.1585370018826,22.858731922422,-21.9435593777812,67.6610232226253,-21.9435593777812,67.6610232226253,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.75434475174573,1.75434475174573,0.426973797289056
