"","type","estimate","std.error","conf.low","conf.high","point.conf.low","point.conf.high","nobs","ngroup","ntime","control.group","est.method","group","outcome","point_crit","simult_crit","pval"
"1","simple",9.14061675644918,21.9105017679283,-21.0332925804124,64.854296116269,-21.0332925804124,64.854296116269,43,5,20,"notyettreated","reg",NA,"rate_total_property_1899",1.3771436937619,1.3771436937619,0.676546965570987
