"","type","estimate","std.error","conf.low","conf.high","point.conf.low","point.conf.high","nobs","ngroup","ntime","control.group","est.method","group","outcome","point_crit","simult_crit","pval"
"1","simple",18.9650570671031,22.8474928599887,-21.9327702826252,67.6277560026027,-21.9327702826252,67.6277560026027,43,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.79003567701513,1.79003567701513,0.406498250727916
