"","type","estimate","std.error","conf.low","conf.high","point.conf.low","point.conf.high","nobs","ngroup","ntime","control.group","est.method","group","outcome","point_crit","simult_crit","pval"
"1","simple",1.17947525128464,4.80595580640934,-4.61354448544412,14.2254560982628,-4.61354448544412,14.2254560982628,45,5,20,"notyettreated","reg",NA,"rate_total_heroin_coke_1899",1.20538348043131,1.20538348043131,0.806131634979344
