"","type","estimate","std.error","conf.low","conf.high","point.conf.low","point.conf.high","nobs","ngroup","ntime","control.group","est.method","group","outcome","point_crit","simult_crit","pval"
"1","simple",-70.7247801330886,98.3503385119777,-94.4127828388212,291.113459862777,-94.4127828388212,291.113459862777,37,2,20,"notyettreated","reg",NA,"rate_total_property_1899",0.240853291042285,0.240853291042285,0.472072719076788
