"","type","estimate","std.error","conf.low","conf.high","point.conf.low","point.conf.high","nobs","ngroup","ntime","control.group","est.method","group","outcome","point_crit","simult_crit","pval"
"1","simple",4.90991757576527,27.4905601977047,-26.3899477046268,81.3710681000361,-26.3899477046268,81.3710681000361,45,5,20,"notyettreated","reg",NA,"rate_total_nonmj_1899",1.13856775035837,1.13856775035837,0.858248837342857
