"","type","estimate","std.error","conf.low","conf.high","point.conf.low","point.conf.high","nobs","ngroup","ntime","control.group","est.method","group","outcome","point_crit","simult_crit","pval"
"1","simple",57.1162013707344,46.5100437982214,-44.647966965673,137.668054562116,-44.647966965673,137.668054562116,45,5,20,"notyettreated","reg",NA,"rate_total_property_1899",2.18800413901779,2.18800413901779,0.219431894663107
