"","type","estimate","std.error","conf.low","conf.high","point.conf.low","point.conf.high","nobs","ngroup","ntime","control.group","est.method","group","outcome","point_crit","simult_crit","pval"
"1","simple",30.761286892005,20.8041825417747,-19.9712659679006,61.57963105145,-19.9712659679006,61.57963105145,45,5,20,"notyettreated","reg",NA,"rate_total_violent_1899",2.438574683626,2.438574683626,0.139244391563701
