"","type","estimate","std.error","conf.low","conf.high","point.conf.low","point.conf.high","nobs","ngroup","ntime","control.group","est.method","group","outcome","point_crit","simult_crit","pval"
"1","simple",-218.521947142945,61.1218487489673,-58.6747734675132,180.918470965448,-58.6747734675132,180.918470965448,45,5,20,"notyettreated","reg",NA,"rate_total_cannabis_1899",-2.61522151157335,-2.61522151157335,0.000349979666603106
